             ET TOOLBOX REACH SUMMARY

      Summary for: URGWOM Reach 7 (San Acacia to San Marcial gage)    

      Vegetation classification: IKONOS 2000 + USU 2001          (Except open water)

      ET TOOLBOX classes (ag. + rip. + open water + urb.):    38655.2 acres

          (Daily URGWOM Water Use = Daily Consumptive Use Total - Rain)

"      Note:  Final values are subject to change with updated weather data, which could occur multiple times during periods of local "
             weather station data feed instability.

             --------------- Daily Consumptive Use ---------------    Daily    ----- Daily URGWOM Water Use ----    Total URGWOM Water    ----- Daily Flow Difference -----
    2011   F  Total   Agriculture    Riparian   Open Water   Urban    Rain      Total    5-Day Avg.  10-Day Avg.    Use To-Date Since      Total    5-Day Avg.  10-Day Avg.
" Month Day M   CFS         CFS          CFS         CFS       CFS      CFS       CFS         CFS          CFS       Jan.  1, 2011 AC-FT     CFS         CFS          CFS"
 ----- --- - ------   -----------    --------   ----------   ------   -----    -------   ----------  -----------    -------------------   -------   ----------  -----------
  Sep.  4     202.8        92.2         92.8        17.3       0.5    46.3      156.5         4.6         80.3           77811.7           None        None         None
  Sep.  3     204.3        93.6         93.0        17.1       0.6   348.2     -143.9        -3.5         75.3           77501.8           None        None         None
  Sep.  2     134.0        58.8         64.2        10.7       0.3     3.4      130.6        68.2         35.9           77786.7           None        None         None
  Sep.  1     189.6        85.8         87.9        15.5       0.4   191.2       -1.6        73.2         40.5           77528.1           None        None         None
  Aug. 31     191.3        85.8         89.5        15.6       0.5   309.8     -118.5       100.9         60.4           77531.3           None        None         None
  Aug. 30     176.8        78.2         84.1        14.1       0.4    60.7      116.1       156.0         74.6           77765.9           None        None         None
  Aug. 29     227.8       105.0        104.2        17.9       0.7    13.4      214.4       154.0         63.2           77536.0           None        None         None
  Aug. 28     194.5        85.5         93.6        14.9       0.4    38.8      155.7         3.6         52.9           77111.5           None        None         None
  Aug. 27     197.7        87.9         94.1        15.2       0.5    61.0      136.8         7.7         51.4           76803.2           None        None         None
  Aug. 26     158.3        72.2         74.0        11.7       0.4     1.0      157.2        19.9         45.4           76532.4           None        None         None
  Aug. 25     195.7        88.7         92.4        14.1       0.4    89.9      105.8        -6.8         46.8           76221.1           None        None         None
  Aug. 24     163.3        72.3         79.0        11.7       0.3   700.9     -537.6       -27.5         54.9           76011.6           None        None         None
  Aug. 23     203.1        91.2         96.7        14.7       0.5    26.7      176.4       102.3        135.8           77076.0           None        None         None
  Aug. 22     209.7        94.1         99.9        15.2       0.5    12.1      197.6        95.1         99.2           76726.8           None        None         None
  Aug. 21     200.5        92.2         93.7        14.2       0.4   176.7       23.9        70.9         83.3           76335.5           None        None         None
  Aug. 20     162.9        71.9         79.4        11.3       0.3   160.7        2.1       100.3         89.9           76288.3           None        None         None
  Aug. 19     194.9        88.7         92.3        13.5       0.4    83.4      111.4       137.2        115.5           76284.1           None        None         None
  Aug. 18     196.1        88.2         94.1        13.4       0.4    55.8      140.3       169.3        130.9           76063.4           None        None         None
  Aug. 17     169.7        75.8         82.0        11.5       0.4    92.8       76.8       103.3        151.1           75785.7           None        None         None
  Aug. 16     172.9        77.8         83.1        11.5       0.4     1.9      170.9        95.8        168.8           75633.6           None        None         None
  Aug. 15     237.2       107.9        112.7        16.1       0.5    50.5      186.7        79.4        178.0           75295.1           None        None         None
  Aug. 14     271.8       123.6        129.4        18.1       0.6     0.0      271.8        93.8        174.7           74925.5           None        None         None
  Aug. 13     208.3        94.6         99.5        13.8       0.4   397.9     -189.6        92.4        161.8           74387.3           None        None         None
  Aug. 12     183.0        83.3         87.7        11.6       0.4   143.8       39.1       198.8         91.5           74762.6           None        None         None
  Aug. 11     238.7       112.2        110.7        15.3       0.4   149.5       89.2       241.8        113.2           74685.2           None        None         None
  Aug. 10     258.8       120.3        121.5        16.5       0.5     0.5      258.3       276.6        134.8           74508.6           None        None         None
  Aug.  9     265.0       125.4        121.9        17.2       0.6     0.0      265.0       255.5        -62.1           73997.1           None        None         None
  Aug.  8     342.3       163.5        155.9        22.1       0.8     0.0      342.3       231.2       -127.6           73472.4           None        None         None
  Aug.  7     254.6       121.3        116.1        16.6       0.6     0.2      254.4       -15.8       -184.4           72794.6           None        None         None
  Aug.  6     264.1       124.6        121.8        17.0       0.6     1.1      263.1       -15.5       -198.1           72290.9           None        None         None
  Aug.  5     240.4       114.0        110.5        15.4       0.5    87.5      152.9        -7.1       -207.4           71770.1           None        None         None
  Aug.  4     210.9        98.5         99.0        13.1       0.4    67.5      143.4      -379.7       -203.6           71467.3           None        None         None
  Aug.  3     199.0        94.5         91.7        12.5       0.4  1091.9     -892.9      -486.3       -211.2           71183.3           None        None         None
  Aug.  2     256.3       120.0        119.9        15.9       0.5     0.2      256.0      -352.9       -133.1           72951.3           None        None         None
  Aug.  1     305.1       144.1        141.3        19.0       0.7     0.1      305.0      -380.8       -145.9           72444.3           None        None         None
  July 31     275.1       131.9        125.6        17.1       0.6  1985.4    -1710.2      -407.7       -184.5           71840.3           None        None         None
  July 30     251.2       121.1        113.7        15.9       0.6   640.8     -389.5       -27.4          7.3           75226.6           None        None         None
  July 29     194.9        95.5         86.8        12.2       0.4   420.7     -225.8        64.0         69.6           75997.9           None        None         None
  July 28     218.0       105.3         98.8        13.5       0.4   101.3      116.7        86.8        125.6           76444.9           None        None         None
  July 27     211.8       102.1         96.2        13.0       0.4    41.2      170.6        88.9        141.4           76213.9           None        None         None
  July 26     336.4       163.7        150.6        21.4       0.8   145.5      190.9        38.7        156.0           75876.2           None        None         None
  July 25     336.0       164.4        149.5        21.3       0.8   268.3       67.7        42.1        164.8           75498.2           None        None         None
  July 24     275.0       134.5        122.6        17.3       0.6   386.9     -111.9        75.2        190.2           75364.2           None        None         None
  July 23     212.6       106.8         91.7        13.7       0.5    85.4      127.2       164.4        225.8           75585.8           None        None         None
  July 22     274.6       136.9        119.8        17.3       0.6   355.1      -80.4       193.9        233.4           75333.9           None        None         None
  July 21     257.7       129.9        110.8        16.4       0.6    50.0      207.7       273.4        253.8           75493.1           None        None         None
  July 20     278.8       140.5        120.2        17.5       0.6    45.5      233.3       287.5        238.7           75081.7           None        None         None
  July 19     334.2       167.0        144.8        21.6       0.8     0.0      334.2       305.2        246.2           74619.8           None        None         None
  July 18     274.7       138.5        117.9        17.7       0.6     0.0      274.7       287.2        236.9           73958.1           None        None         None
  July 17     359.0       180.6        154.4        23.2       0.8    42.2      316.8       272.9        242.0           73414.1           None        None         None
  July 16     369.0       188.5        156.2        23.4       0.8    90.4      278.6       234.3        247.8           72786.8           None        None         None
  July 15     321.7       164.9        135.4        20.7       0.7     0.0      321.7       189.9        256.0           72235.2           None        None         None
  July 14     244.8       123.5        105.0        15.8       0.5     0.4      244.4       187.1        254.4           71598.2           None        None         None
  July 13     328.0       167.6        138.4        21.2       0.8   125.2      202.8       186.6        263.4           71114.3           None        None         None
  July 12     231.1       115.0        100.7        15.0       0.5   107.1      124.0       211.2        220.6           70712.7           None        None         None
  July 11     270.4       136.4        116.0        17.5       0.5   213.8       56.6       261.4        221.3           70467.1           None        None         None
  July 10     349.0       179.2        146.1        22.9       0.8    41.2      307.8       322.0        249.3           70355.1           None        None         None
  July  9     266.2       137.3        111.2        17.2       0.6    24.6      241.6       321.8        243.7           69745.7           None        None         None
  July  8     331.6       171.4        137.9        21.6       0.8     5.8      325.8       340.3        263.9           69267.3           None        None         None
  July  7     375.0       193.2        156.5        24.4       0.9     0.0      375.0       230.1        279.3           68622.3           None        None         None
  July  6     360.0       186.6        149.1        23.5       0.8     0.3      359.8       181.3        275.5           67879.7           None        None         None
  July  5     306.7       157.8        128.2        20.0       0.7     0.0      306.7       176.6        281.9           67167.3           None        None         None
  July  4     347.4       180.3        143.0        23.2       0.8    13.1      334.2       165.6        290.2           66560.1           None        None         None
  July  3     335.6       173.8        138.9        22.1       0.8   560.9     -225.3       187.4        300.5           65898.3           None        None         None
  July  2     356.8       185.1        147.5        23.4       0.8   225.9      130.9       328.5        364.0           66344.3           None        None         None
  July  1     336.5       176.2        137.3        22.3       0.8     0.0      336.5       369.7        375.8           66085.1           None        None         None
  June 30     385.2       201.3        157.9        25.1       0.9   133.6      251.6       387.2        372.3           65418.8           None        None         None
  June 29     448.0       237.8        178.9        30.2       1.1     4.6      443.4       414.9        394.7           64920.7           None        None         None
  June 28     480.1       255.8        190.6        32.6       1.2     0.0      480.1       413.5        412.8           64042.7           None        None         None
  June 27     339.8       180.0        136.0        23.0       0.9     2.7      337.1       399.5        417.3           63092.0           None        None         None
  June 26     456.3       241.3        183.3        30.6       1.1    32.5      423.8       381.8        434.5           62424.7           None        None         None
  June 25     390.1       206.3        156.4        26.5       1.0     0.0      390.1       357.3        443.8           61585.6           None        None         None
  June 24     436.3       235.7        170.4        29.2       1.1     0.0      436.3       374.5        441.7           60813.1           None        None         None
  June 23     410.0       218.3        162.8        27.8       1.1     0.0      410.0       412.0        435.2           59949.2           None        None         None
  June 22     248.6       127.8        103.9        16.4       0.4     0.0      248.6       435.1        444.5           59137.4           None        None         None
