             ET TOOLBOX REACH SUMMARY

      Summary for: URGWOM Reach 7 (San Acacia to San Marcial gage)    

      Vegetation classification: IKONOS 2000 + USU 2001          (Except open water)

      ET TOOLBOX classes (ag. + rip. + open water + urb.):    38655.2 acres

          (Daily URGWOM Water Use = Daily Consumptive Use Total - Rain)

"      Note:  Final values are subject to change with updated weather data, which could occur multiple times during periods of local "
             weather station data feed instability.

             --------------- Daily Consumptive Use ---------------    Daily    ----- Daily URGWOM Water Use ----    Total URGWOM Water    ----- Daily Flow Difference -----
    2009   F  Total   Agriculture    Riparian   Open Water   Urban    Rain      Total    5-Day Avg.  10-Day Avg.    Use To-Date Since      Total    5-Day Avg.  10-Day Avg.
" Month Day M   CFS         CFS          CFS         CFS       CFS      CFS       CFS         CFS          CFS       Jan.  1, 2009 AC-FT     CFS         CFS          CFS"
 ----- --- - ------   -----------    --------   ----------   ------   -----    -------   ----------  -----------    -------------------   -------   ----------  -----------
  Aug. 11     570.0       236.4        300.1        32.5       0.9     0.2      569.8       535.4        475.3           91582.4           None        None         None
  Aug. 10     496.9       202.5        265.3        28.3       0.8     3.8      493.1       421.1        470.1           90454.1           None        None         None
  Aug.  9     522.8       214.4        278.1        29.5       0.8     0.0      522.8       436.3        459.8           89477.8           None        None         None
  Aug.  8     561.6       232.4        296.8        31.5       0.9     0.0      561.6       441.0        439.0           88442.7           None        None         None
  Aug.  7     529.9       222.3        276.8        29.9       0.9     0.0      529.9       436.4        415.2           87330.7           None        None         None
  Aug.  6     378.9       147.4        210.6        20.5       0.5   381.0       -2.1       415.2        352.2           86281.5           None        None         None
  Aug.  5     569.6       245.9        290.6        32.1       1.0     0.0      569.6       519.1        375.5           86285.7           None        None         None
  Aug.  4     548.2       232.4        284.2        30.7       0.9     2.1      546.2       483.2        348.2           85157.9           None        None         None
  Aug.  3     538.7       227.7        280.3        29.9       0.9     0.0      538.7       437.0        344.4           84076.5           None        None         None
  Aug.  2     527.0       227.6        269.3        29.3       0.9   103.2      423.8       394.0        344.5           83009.9           None        None         None
  Aug.  1     524.1       227.3        266.7        29.2       0.9     6.6      517.5       289.1        348.3           82170.8           None        None         None
  July 31     465.0       196.7        242.4        25.2       0.7    75.4      389.7       231.9        346.6           81146.2           None        None         None
  July 30     426.0       181.7        220.4        23.3       0.6   110.5      315.5       213.3        332.7           80374.7           None        None         None
  July 29     448.6       190.5        232.9        24.6       0.7   125.3      323.3       251.7        344.9           79749.9           None        None         None
  July 28     439.4       187.9        226.6        24.2       0.7   539.8     -100.4       295.0        352.7           79109.8           None        None         None
  July 27     513.0       223.8        259.8        28.5       0.8   281.7      231.3       407.5        408.3           79308.5           None        None         None
