"Date","Isleta_mean_daily_div_cfs","SanAcacia_mean_daily_div_cfs","MeanPERCN","MeanCHICN","MeanBELCN","MeanCHACN","MeanCACCN"
2011-09-22,283.75,98.125,114.645833333333,48.3125,85.9166666666667,9.875,25
2011-09-23,281.895833333333,44.4375,120.020833333333,50.7083333333333,84.875,1.29166666666667,25
2011-09-24,269.416666666667,58.125,119.8125,46.4166666666667,73.6875,4.5,25
2011-09-25,256.583333333333,50.75,102.395833333333,44,68.5625,16.625,25
2011-09-26,255.270833333333,56.7708333333333,44.6666666666667,40.1875,136.708333333333,8.70833333333333,25
2011-09-27,230.8125,35.1458333333333,18.7291666666667,39.9583333333333,135.583333333333,11.5416666666667,25
2011-09-28,225.208333333333,30.5,14.9791666666667,35.625,140.958333333333,8.64583333333333,25
2011-09-29,221.020833333333,30.6458333333333,15.125,38.9791666666667,128.4375,13.4791666666667,25
2011-09-30,214.833333333333,30.5,15.2291666666667,49.3125,108.25,17.0416666666667,25
2011-10-01,213.708333333333,30.4791666666667,15.0416666666667,52.0833333333333,104.520833333333,17.0625,25
2011-10-02,218.541666666667,30.6875,14.8958333333333,48.6666666666667,116.833333333333,13.1458333333333,25
2011-10-03,220.833333333333,23.0416666666667,61.3333333333333,36.7083333333333,83.9166666666667,13.875,25
2011-10-04,244.5,17.6666666666667,95.6458333333333,56.7083333333333,45.8333333333333,21.3125,25
2011-10-05,409.895833333333,345.958333333333,158.916666666667,59.0833333333333,141.083333333333,25.8125,25
2011-10-06,392.1875,106.9375,157.541666666667,54.25,132.229166666667,23.1666666666667,25
2011-10-07,339.208333333333,185.375,133.270833333333,45.0416666666667,131.895833333333,4,25
2011-10-08,285.0625,345.520833333333,74.2708333333333,43.8125,137.979166666667,4,25
2011-10-09,265.458333333333,225.833333333333,65.0625,44.8541666666667,126.541666666667,4,25
2011-10-10,308.041666666667,286.541666666667,65.2291666666667,44.875,166.333333333333,6.60416666666667,25
2011-10-11,312.75,228.125,65.1041666666667,40.3333333333333,178.354166666667,3.95833333333333,25
2011-10-12,138.8125,184.333333333333,64.9583333333333,40.1458333333333,NA,8.70833333333333,25
2011-10-13,283.375,159.166666666667,65.2708333333333,39.2291666666667,150.354166666667,3.52083333333333,25
2011-10-14,294.333333333333,109.270833333333,85.125,38.2291666666667,142.979166666667,3,25
2011-10-15,268.458333333333,153.9375,70.5833333333333,39.3333333333333,123.125,10.4166666666667,25
2011-10-16,257.333333333333,153.625,64.8125,42.9166666666667,119.916666666667,4.6875,25
2011-10-17,324.9375,176.458333333333,112.770833333333,48.3125,119.479166666667,19.375,25
2011-10-18,329.5625,118.791666666667,129.291666666667,41.5208333333333,107.854166666667,25.8958333333333,25
2011-10-19,198.583333333333,89.1458333333333,135.208333333333,25,NA,13.375,25
2011-10-20,183.145833333333,86.7916666666667,135.25,20.1041666666667,NA,2.79166666666667,25
2011-10-21,310.770833333333,59.7708333333333,136.3125,23.2916666666667,115.5,10.6666666666667,25
2011-10-22,320.3125,68.3958333333333,121.666666666667,39.8125,119.645833333333,14.1875,25
2011-10-23,305.729166666667,52.4375,115.041666666667,40.0833333333333,119.645833333333,5.95833333333333,25
2011-10-24,326.458333333333,67.3333333333333,105.604166666667,39.6666666666667,151.395833333333,4.79166666666667,25
2011-10-25,NA,64.4166666666667,NA,NA,NA,NA,NA
2011-10-26,NA,61,NA,NA,NA,NA,NA
2011-10-27,325.25,51.0625,87.5208333333333,40.0833333333333,170.645833333333,2,25
2011-10-28,330.916666666667,50.8125,95.4375,37.2083333333333,163.4375,9.83333333333333,25
2011-10-29,302.145833333333,67.3333333333333,95.2708333333333,33.1666666666667,139.208333333333,9.5,25
2011-10-30,268.645833333333,111.208333333333,80.7083333333333,29.9375,125.354166666667,7.64583333333333,25
2011-10-31,199.541666666667,NA,57.3125,29.9166666666667,83.6875,3.625,25
2011-11-01,131.145833333333,440.0625,35.1041666666667,26.4791666666667,42.5416666666667,2.02083333333333,25
2011-11-02,132.875,485.145833333333,30.625,28.4375,46.4166666666667,2.39583333333333,25
2011-11-03,119.145833333333,511.520833333333,19.9166666666667,27.25,44.9791666666667,2,25
2011-11-04,126.5,538.541666666667,26.9791666666667,27.5833333333333,44.9375,2,25
2011-11-05,101.4375,553.895833333333,29.1875,10.0416666666667,35.2083333333333,2,25
2011-11-06,96.375,589.958333333333,31.6041666666667,5.08333333333333,32.6875,2,25
2011-11-07,96.5625,649.375,22.4166666666667,15.6041666666667,25.6041666666667,7.9375,25
2011-11-08,91.6041666666667,735.895833333333,17.7916666666667,24.8541666666667,21.9583333333333,2,25
2011-11-09,NA,761.604166666667,NA,NA,NA,NA,NA
2011-11-10,68.7708333333333,NA,17.7083333333333,NA,24.0625,2,25
2011-11-11,88.8958333333333,NA,16.4166666666667,24.9791666666667,20.5,2,25
2011-11-12,88.375,NA,16.1666666666667,24.9791666666667,20.2291666666667,2,25
2011-11-13,94.1666666666667,781.020833333333,17.4791666666667,24.9375,24.75,2,25
2011-11-14,115.1875,762.625,21.1875,27.375,39.625,2,25
2011-11-15,89.8333333333333,864.520833333333,16.7916666666667,23.2291666666667,23.6458333333333,1.16666666666667,25
2011-11-16,103.083333333333,975.104166666667,48.2708333333333,6.875,22.2916666666667,0.645833333333333,25
2011-11-17,89.0833333333333,991.041666666667,56.875,7.20833333333333,NA,0,25
2011-11-18,82.7708333333333,946.75,50.7708333333333,7,NA,0,25
2011-11-19,127.145833333333,853.229166666667,48.5416666666667,7.04166666666667,46.5625,0,25
2011-11-20,141.729166666667,910.125,47.9375,7.14583333333333,61.6458333333333,0,25
2011-11-21,49.8125,942.916666666667,29.1458333333333,4.52083333333333,NA,0,16.1458333333333
2011-11-22,0,975.583333333333,0,0,NA,0,0
2011-11-23,0,1175.20833333333,0,0,NA,0,0
2011-11-24,0,1266.66666666667,0,0,NA,0,0
2011-11-25,0,1327.08333333333,0,0,NA,0,0
2011-11-26,0,1316.875,0,0,NA,0,0
2011-11-27,0,1381.66666666667,0,0,NA,0,0
2011-11-28,0,1356.66666666667,0,0,NA,0,0
2011-11-29,0,1375.41666666667,0,0,NA,0,0
2011-11-30,0,1329.375,0,0,NA,0,0
2011-12-01,0,NA,0,0,NA,0,0
2011-12-02,0,1086.875,0,0,NA,0,0
2011-12-03,0,997.854166666667,0,0,NA,0,0
2011-12-04,0,988.6875,0,0,NA,0,0
2011-12-05,0,1000.66666666667,0,0,NA,0,0
2011-12-06,0,1010.02083333333,0,0,NA,0,0
2011-12-07,0,995.1875,0,0,NA,0,0
2011-12-08,0,981.0625,0,0,NA,0,0
2011-12-09,0,882.375,0,0,NA,0,0
2011-12-10,0,874.041666666667,0,0,NA,0,0
2011-12-11,0,831.770833333333,0,0,NA,0,0
2011-12-12,0,819.291666666667,0,0,NA,0,0
2011-12-13,0,908.875,0,0,NA,0,0
2011-12-14,0,870.125,0,0,0,0,0
2011-12-15,0,1016.1875,0,0,NA,0,0
2011-12-16,0,NA,0,0,NA,0,0
2011-12-17,0,803.583333333333,0,0,0,0,0
2011-12-18,0,1007.60416666667,0,0,0,0,0
2011-12-19,0,1228.95833333333,0,0,0,0,0
2011-12-20,0,883,0,0,NA,0,0
2011-12-21,0,947.375,0,0,NA,0,0
2011-12-22,NA,872.395833333333,NA,NA,NA,NA,NA
2011-12-23,0,890.541666666667,0,0,NA,0,0
2011-12-24,0,966.75,0,0,NA,0,0
2011-12-25,0,931.104166666667,0,0,NA,0,0
2011-12-26,0,922.729166666667,0,0,NA,0,0
2011-12-27,0,914.5625,0,0,NA,0,0
2011-12-28,0,948.291666666667,0,0,NA,0,0
2011-12-29,0,968.4375,0,0,NA,0,0
2011-12-30,0,761.583333333333,0,0,NA,0,0
2011-12-31,0,821.9375,0,0,NA,0,0
2012-01-01,NA,NA,NA,NA,NA,NA,NA
2012-01-02,NA,NA,NA,NA,NA,NA,NA
2012-01-03,NA,NA,NA,NA,NA,NA,NA
2012-01-04,NA,NA,NA,NA,NA,NA,NA
2012-01-05,0,NA,NA,0,NA,NA,NA
2012-01-06,0,NA,NA,0,NA,NA,NA
2012-01-07,0,NA,NA,0,NA,NA,NA
2012-01-08,0,NA,NA,0,NA,NA,NA
2012-01-09,0,NA,NA,0,NA,NA,NA
2012-01-10,0,NA,NA,0,NA,NA,NA
2012-01-11,0,NA,NA,0,NA,NA,NA
2012-01-12,0,NA,NA,0,NA,NA,NA
2012-01-13,NA,NA,NA,NA,NA,NA,NA
2012-01-14,0,NA,NA,0,NA,NA,NA
2012-01-15,0,NA,NA,0,NA,NA,NA
2012-01-16,0,NA,NA,0,NA,NA,NA
2012-01-17,0,NA,NA,0,NA,NA,NA
2012-01-18,NA,NA,NA,NA,NA,NA,NA
2012-01-19,0,NA,NA,0,NA,NA,NA
2012-01-20,0,NA,NA,0,NA,NA,NA
2012-01-21,0,NA,NA,0,NA,NA,NA
2012-01-22,0,NA,NA,0,NA,NA,NA
2012-01-23,0,NA,NA,0,NA,NA,NA
2012-01-24,0,NA,NA,0,NA,NA,NA
2012-01-25,0,NA,NA,0,NA,NA,NA
2012-01-26,0,NA,NA,0,NA,NA,NA
2012-01-27,0,NA,NA,0,NA,NA,NA
2012-01-28,0,NA,NA,0,NA,NA,NA
2012-01-29,0,NA,NA,0,NA,NA,NA
2012-01-30,0,NA,NA,0,NA,NA,NA
2012-01-31,0,NA,NA,0,NA,NA,NA
2012-02-01,0,NA,NA,0,NA,NA,NA
2012-02-02,NA,NA,NA,NA,NA,NA,NA
2012-02-03,NA,NA,NA,NA,NA,NA,NA
2012-02-04,0,NA,NA,0,NA,NA,NA
2012-02-05,0,NA,NA,0,NA,NA,NA
2012-02-06,0,NA,NA,0,NA,NA,NA
2012-02-07,0,NA,NA,0,NA,NA,NA
2012-02-08,0,NA,NA,0,NA,NA,NA
2012-02-09,0,NA,NA,0,NA,NA,NA
2012-02-10,0,NA,NA,0,NA,NA,NA
2012-02-11,0,NA,NA,0,NA,NA,NA
2012-02-12,0,NA,NA,0,NA,NA,NA
2012-02-13,0,NA,NA,0,NA,NA,NA
2012-02-14,NA,NA,NA,NA,NA,NA,NA
2012-02-15,NA,NA,NA,NA,NA,NA,NA
2012-02-16,0,NA,NA,0,NA,NA,NA
2012-02-17,0,NA,NA,0,NA,NA,NA
2012-02-18,0,NA,NA,0,NA,NA,NA
2012-02-19,0,NA,NA,0,NA,NA,NA
2012-02-20,0,NA,NA,0,NA,NA,NA
2012-02-21,0,NA,NA,0,NA,NA,NA
2012-02-22,0,NA,NA,0,NA,NA,NA
2012-02-23,0,NA,NA,0,NA,NA,NA
2012-02-24,0,NA,NA,0,NA,NA,NA
2012-02-25,0,NA,NA,0,NA,NA,NA
2012-02-26,NA,NA,NA,NA,NA,NA,NA
2012-02-27,0,NA,NA,0,NA,NA,NA
2012-02-28,0,NA,NA,0,NA,NA,NA
2012-02-29,NA,NA,NA,NA,NA,NA,NA
2012-03-01,NA,NA,NA,NA,NA,NA,NA
2012-03-02,0,NA,NA,0,NA,0,NA
2012-03-03,0,NA,NA,0,NA,0,NA
2012-03-04,0,NA,NA,0,NA,0,NA
2012-03-05,0,NA,NA,0,NA,0,NA
2012-03-06,0,NA,NA,0,NA,0,NA
2012-03-07,0,NA,NA,0,NA,0,NA
2012-03-08,0,NA,NA,0,NA,0,NA
2012-03-09,0,NA,NA,0,NA,0,NA
2012-03-10,0,NA,NA,0,NA,0,NA
2012-03-11,0,NA,NA,0,NA,0,NA
2012-03-12,0,NA,NA,0,NA,0,0
2012-03-13,0,NA,NA,0,NA,0,0
2012-03-14,0,NA,NA,NA,NA,0,NA
2012-03-15,0,NA,NA,0,NA,NA,0
2012-03-16,0,NA,NA,0,NA,0,0
2012-03-17,0,NA,NA,0,NA,0,0
2012-03-18,0,NA,NA,0,NA,0,0
2012-03-19,0,NA,NA,0,NA,0,0
2012-03-20,0,NA,NA,0,NA,0,0
2012-03-21,17.1041666666667,NA,NA,17.1041666666667,NA,0,0
2012-03-22,24.6041666666667,NA,NA,24.6041666666667,NA,0,0
2012-03-23,24.6875,NA,NA,24.6875,NA,0,0
2012-03-24,35.625,NA,NA,35.625,NA,0,0
2012-03-25,34.1875,NA,NA,34.1875,NA,0,0
2012-03-26,28.6458333333333,NA,NA,28.6458333333333,NA,0,0
2012-03-27,27.9166666666667,NA,NA,27.9166666666667,NA,0,0
2012-03-28,27.375,NA,NA,27.375,NA,0,0
2012-03-29,25.0833333333333,NA,NA,25.0833333333333,NA,NA,0
2012-03-30,0,NA,NA,NA,NA,0,NA
2012-03-31,30.0833333333333,NA,NA,30.0833333333333,NA,0,0
2012-04-01,33.6666666666667,NA,NA,33.6666666666667,NA,0,0
2012-04-02,46.9375,NA,NA,46.9375,NA,0,0
2012-04-03,38.1875,NA,NA,38.1875,NA,0,0
2012-04-04,0,NA,NA,NA,NA,0,NA
2012-04-05,37.3333333333333,NA,NA,37.3333333333333,NA,0,0
2012-04-06,36.7708333333333,NA,NA,36.7708333333333,NA,0,0
2012-04-07,56.3958333333333,NA,NA,37.6458333333333,NA,18.75,0
2012-04-08,65.2916666666667,NA,NA,35.2916666666667,NA,30,0
2012-04-09,82.3958333333333,NA,NA,52.3958333333333,NA,30,0
2012-04-10,89.9791666666667,NA,NA,59.9791666666667,NA,30,0
2012-04-11,97.7708333333333,NA,NA,54.2291666666667,NA,30,13.5416666666667
2012-04-12,30,NA,NA,NA,NA,30,NA
2012-04-13,125.541666666667,NA,NA,70.5416666666667,NA,30,25
2012-04-14,30,NA,NA,NA,NA,30,NA
2012-04-15,82.5625,NA,NA,27.5625,NA,30,25
2012-04-16,80.5208333333333,NA,NA,25.5208333333333,NA,30,25
2012-04-17,84.8125,NA,NA,29.8125,NA,30,25
2012-04-18,85.0625,NA,NA,30.0625,NA,30,25
2012-04-19,81.3541666666667,NA,NA,26.3541666666667,NA,30,25
2012-04-20,85.0833333333333,NA,NA,30.0833333333333,NA,30,25
2012-04-21,30,NA,NA,NA,NA,30,NA
2012-04-22,30,NA,NA,NA,NA,30,NA
2012-04-23,30,NA,NA,NA,NA,30,NA
2012-04-24,102.208333333333,NA,NA,47.2083333333333,NA,30,25
2012-04-25,114.208333333333,NA,NA,59.2083333333333,NA,30,25
2012-04-26,113.958333333333,NA,NA,58.9583333333333,NA,30,25
2012-04-27,102.791666666667,NA,NA,47.7916666666667,NA,30,25
2012-04-28,70.2708333333333,NA,NA,45.2708333333333,NA,NA,25
2012-04-29,70.2916666666667,NA,NA,45.2916666666667,NA,NA,25
2012-04-30,107.229166666667,NA,NA,52.2291666666667,NA,30,25
2012-05-01,94.7916666666667,NA,NA,39.7916666666667,NA,30,25
2012-05-02,99.2708333333333,NA,NA,44.2708333333333,NA,30,25
2012-05-03,99.5833333333333,NA,NA,44.5833333333333,NA,30,25
2012-05-04,99.7916666666667,NA,NA,44.7916666666667,NA,30,25
2012-05-05,106.375,NA,NA,51.375,NA,30,25
2012-05-06,111.291666666667,NA,NA,56.2916666666667,NA,30,25
2012-05-07,125.375,NA,NA,70.375,NA,30,25
2012-05-08,125.208333333333,NA,NA,70.2083333333333,NA,30,25
2012-05-09,120.625,NA,NA,65.625,NA,30,25
2012-05-10,123.895833333333,NA,NA,68.8958333333333,NA,30,25
2012-05-11,122.916666666667,NA,NA,67.9166666666667,NA,30,25
2012-05-12,109.458333333333,NA,NA,54.4583333333333,NA,30,25
2012-05-13,90.9375,NA,NA,35.9375,NA,30,25
2012-05-14,83.8333333333333,NA,NA,28.8333333333333,NA,30,25
2012-05-15,95.4375,NA,NA,40.4375,NA,30,25
2012-05-16,110.354166666667,NA,NA,55.3541666666667,NA,30,25
2012-05-17,116,NA,NA,61,NA,30,25
2012-05-18,116,NA,NA,61,NA,30,25
2012-05-19,116,NA,NA,61,NA,30,25
2012-05-20,116,NA,NA,61,NA,30,25
2012-05-21,116,NA,NA,61,NA,30,25
2012-05-22,116,NA,NA,61,NA,30,25
2012-05-23,30,NA,NA,NA,NA,30,NA
2012-05-24,100.666666666667,NA,NA,45.6666666666667,NA,30,25
2012-05-25,30,NA,NA,NA,NA,30,NA
2012-05-26,30,NA,NA,NA,NA,30,NA
2012-05-27,103.666666666667,NA,NA,48.6666666666667,NA,30,25
2012-05-28,91.6041666666667,NA,NA,36.6041666666667,NA,30,25
2012-05-29,85.0416666666667,NA,NA,30.0416666666667,NA,30,25
2012-05-30,69.9791666666667,NA,NA,30.6041666666667,NA,30,9.375
2012-05-31,74.7291666666667,NA,NA,44.7291666666667,NA,30,0
2012-06-01,74.6458333333333,NA,NA,44.625,NA,30.0208333333333,0
2012-06-02,75.9583333333333,195.304347826087,NA,51.1041666666667,NA,24.8541666666667,0
2012-06-03,69.8958333333333,190.604166666667,NA,57.6041666666667,NA,12.2916666666667,0
2012-06-04,104.958333333333,186.291666666667,NA,65.3958333333333,NA,21.8541666666667,17.7083333333333
2012-06-05,102.354166666667,177.833333333333,NA,60.1041666666667,NA,13.2291666666667,29.0208333333333
2012-06-06,101.5,185.75,NA,72.3958333333333,NA,1.29166666666667,27.8125
2012-06-07,106.4375,NA,NA,70.7916666666667,NA,5.27083333333333,30.375
2012-06-08,101.604166666667,201.375,NA,71.0625,NA,NA,30.5416666666667
2012-06-09,76.75,201.270833333333,NA,45.0208333333333,NA,NA,31.7291666666667
2012-06-10,83.8333333333333,NA,NA,36.0416666666667,NA,16.1666666666667,31.625
2012-06-11,83.7708333333333,194.604166666667,NA,38.4583333333333,NA,13.3958333333333,31.9166666666667
2012-06-12,91.3125,196.979166666667,NA,42.3958333333333,NA,16.7916666666667,32.125
2012-06-13,104.625,190.729166666667,NA,44.1458333333333,NA,27.8333333333333,32.6458333333333
2012-06-14,111.583333333333,176.6875,NA,52.5208333333333,NA,26.5,32.5625
2012-06-15,21.3125,161.875,NA,NA,NA,21.3125,NA
2012-06-16,105.645833333333,148.854166666667,NA,50.0416666666667,NA,22.4375,33.1666666666667
2012-06-17,91.4791666666667,135.916666666667,NA,42.8541666666667,NA,13.6458333333333,34.9791666666667
2012-06-18,107.875,142.625,NA,65.9166666666667,NA,8.83333333333333,33.125
2012-06-19,109.770833333333,120.875,NA,64.7916666666667,NA,16.8125,28.1666666666667
2012-06-20,103.041666666667,101.583333333333,NA,64.25,NA,9.33333333333333,29.4583333333333
2012-06-21,126.145833333333,90.3125,NA,74.4375,NA,22.8333333333333,28.875
2012-06-22,112.125,80.8958333333333,NA,65.2083333333333,NA,19.375,27.5416666666667
2012-06-23,96.8541666666667,71.5208333333333,NA,49.2708333333333,NA,20.2083333333333,27.375
2012-06-24,26.5833333333333,68.5,NA,NA,NA,26.5833333333333,NA
2012-06-25,17.9791666666667,69.1875,NA,NA,NA,17.9791666666667,NA
2012-06-26,6.6875,61.25,NA,NA,NA,6.6875,NA
2012-06-27,95.4583333333333,54.5208333333333,NA,54.3333333333333,NA,11.6875,29.4375
2012-06-28,105.0625,54.0416666666667,NA,56.9166666666667,NA,18.0625,30.0833333333333
2012-06-29,80.0625,45.75,NA,50.8958333333333,NA,4.625,24.5416666666667
2012-06-30,80.2916666666667,31.875,NA,42.7708333333333,NA,9.5625,27.9583333333333
2012-07-01,79.875,28.0625,NA,42.6041666666667,NA,11,26.2708333333333
2012-07-02,78.5,34.1666666666667,NA,43.1875,NA,13.5208333333333,21.7916666666667
2012-07-03,92.9791666666667,34.0416666666667,NA,56.1458333333333,NA,14.6666666666667,22.1666666666667
2012-07-04,88.4166666666667,35.0208333333333,NA,49.6666666666667,NA,17.0416666666667,21.7083333333333
2012-07-05,80.8333333333333,35.9166666666667,NA,37.4791666666667,NA,22.4375,20.9166666666667
2012-07-06,107.9375,39.1458333333333,NA,62.4583333333333,NA,24.5208333333333,20.9583333333333
2012-07-07,88.8333333333333,37.5833333333333,NA,44.1041666666667,NA,19.5208333333333,25.2083333333333
2012-07-08,74.9583333333333,116.854166666667,NA,19.8125,NA,26.7291666666667,28.4166666666667
2012-07-09,68.75,290.416666666667,NA,23.3333333333333,NA,18.7291666666667,26.6875
2012-07-10,59.2708333333333,314.104166666667,NA,24.9791666666667,NA,9.9375,24.3541666666667
2012-07-11,73.2916666666667,128.145833333333,NA,31.9583333333333,NA,19.2291666666667,22.1041666666667
2012-07-12,58.3958333333333,287.416666666667,NA,31.2708333333333,NA,7.64583333333333,19.4791666666667
2012-07-13,67.2916666666667,335.5,NA,40.5833333333333,NA,8.75,17.9583333333333
2012-07-14,60.625,305.958333333333,NA,41.5208333333333,NA,2,17.1041666666667
2012-07-15,62.8333333333333,259.541666666667,NA,39.7083333333333,NA,6.95833333333333,16.1666666666667
2012-07-16,89.25,124.479166666667,NA,54.1458333333333,NA,13.1875,21.9166666666667
2012-07-17,79.8958333333333,77.6041666666667,NA,43.5208333333333,NA,10.3541666666667,26.0208333333333
2012-07-18,101.145833333333,62.4166666666667,NA,55.6458333333333,NA,18.9166666666667,26.5833333333333
2012-07-19,104.5,44.7083333333333,NA,45.5416666666667,NA,26.4375,32.5208333333333
2012-07-20,107.395833333333,34.0208333333333,NA,56.0625,NA,19.375,31.9583333333333
2012-07-21,78.875,23.0416666666667,NA,48.875,NA,NA,30
2012-07-22,333.854166666667,18.0416666666667,NA,40.1041666666667,267.416666666667,NA,26.3333333333333
2012-07-23,350.229166666667,13.7708333333333,NA,52.2708333333333,275.708333333333,NA,22.25
2012-07-24,355.8125,8.04166666666667,NA,52.75,278.25,NA,24.8125
2012-07-25,372.354166666667,8,NA,72.375,279.5,NA,20.4791666666667
2012-07-26,336.166666666667,8.08333333333333,NA,65.9791666666667,244.5,NA,25.6875
2012-07-27,327.916666666667,7.875,NA,66.625,232.104166666667,2.04166666666667,27.1458333333333
2012-07-28,322.354166666667,6.5625,NA,55.625,215.833333333333,23.7916666666667,27.1041666666667
2012-07-29,313.0625,6.16666666666667,NA,46.9583333333333,217.333333333333,22.1041666666667,26.6666666666667
2012-07-30,304.395833333333,31.4791666666667,NA,46.8541666666667,229.9375,2.20833333333333,25.3958333333333
2012-07-31,317.416666666667,14.6666666666667,NA,46.9791666666667,232.5625,14.5208333333333,23.3541666666667
2012-08-01,310.770833333333,14.2916666666667,NA,47.1041666666667,231.208333333333,5.04166666666667,27.4166666666667
2012-08-02,320.895833333333,13.9166666666667,NA,46.8541666666667,232.875,8.91666666666667,32.25
2012-08-03,81.1041666666667,9.97916666666667,NA,51.6875,NA,NA,29.4166666666667
2012-08-04,305.104166666667,5.22916666666667,NA,46.2708333333333,226.208333333333,4,28.625
2012-08-05,311.833333333333,5.20833333333333,NA,39.8125,233.083333333333,10.2291666666667,28.7083333333333
2012-08-06,321.604166666667,5,NA,52.5416666666667,229.125,10.0625,29.875
2012-08-07,294.666666666667,NA,NA,61.3125,191.770833333333,11.1041666666667,30.4791666666667
2012-08-08,285.0625,NA,NA,51.8958333333333,188.833333333333,13.5,30.8333333333333
2012-08-09,306.3125,NA,NA,56.7916666666667,197.979166666667,20.9166666666667,30.625
2012-08-10,309.083333333333,4.89583333333333,NA,57.0208333333333,196.1875,25.8958333333333,29.9791666666667
2012-08-11,275.895833333333,5,NA,57.0833333333333,187.333333333333,NA,31.4791666666667
2012-08-12,314.770833333333,4.97916666666667,NA,57.1666666666667,205.020833333333,22.9583333333333,29.625
2012-08-13,319.8125,4.8125,NA,56.3125,212.375,22.2291666666667,28.8958333333333
2012-08-14,391.020833333333,4.875,NA,56.125,283.979166666667,23,27.9166666666667
2012-08-15,89.4166666666667,5,NA,60.875,NA,NA,28.5416666666667
2012-08-16,390.583333333333,4.83333333333333,NA,66.6875,287.604166666667,6.04166666666667,30.25
2012-08-17,387.395833333333,4.9375,NA,61.8541666666667,290.9375,8.95833333333333,25.6458333333333
2012-08-18,346.1875,4.72916666666667,NA,45.8958333333333,262.354166666667,5.95833333333333,31.9791666666667
2012-08-19,314.583333333333,5.08333333333333,NA,44.875,235.208333333333,3.16666666666667,31.3333333333333
2012-08-20,322.104166666667,12.2916666666667,NA,45.125,238.083333333333,8.04166666666667,30.8541666666667
2012-08-21,304.541666666667,37.5833333333333,NA,42.1041666666667,227.229166666667,6.91666666666667,28.2916666666667
2012-08-22,241.833333333333,13.6041666666667,NA,NA,232.125,9.70833333333333,NA
2012-08-23,264.916666666667,38.3125,NA,NA,241.333333333333,23.5833333333333,NA
2012-08-24,323.770833333333,51.8958333333333,NA,34.9791666666667,241.166666666667,21.5,26.125
2012-08-25,317,42.5625,NA,35.2708333333333,231.0625,24.3333333333333,26.3333333333333
2012-08-26,279.6875,88.9583333333333,NA,35.2291666666667,200.708333333333,17.4375,26.3125
2012-08-27,222.083333333333,28,NA,NA,212.8125,9.27083333333333,NA
2012-08-28,292.041666666667,32.5,NA,38.9791666666667,220.291666666667,8.35416666666667,24.4166666666667
2012-08-29,75.8958333333333,32.0416666666667,NA,49.3541666666667,NA,NA,26.5416666666667
2012-08-30,NA,32.5833333333333,NA,NA,NA,NA,NA
2012-08-31,307.770833333333,26.1041666666667,NA,35.2916666666667,237.479166666667,2.77083333333333,32.2291666666667
2012-09-01,288.729166666667,18.5625,NA,38.7291666666667,214.666666666667,2,33.3333333333333
2012-09-02,335.395833333333,18.5625,35.375,35.0208333333333,226.3125,5.02083333333333,33.6666666666667
2012-09-03,347.104166666667,18,35.1666666666667,36.1666666666667,235.6875,7.08333333333333,33
2012-09-04,219.604166666667,18.4583333333333,NA,NA,217.604166666667,2,NA
2012-09-05,232.25,14,NA,NA,225.458333333333,6.79166666666667,NA
2012-09-06,399.395833333333,6.5,87.6458333333333,37.375,225.583333333333,14.3541666666667,34.4375
2012-09-07,408.145833333333,5.3125,84.8541666666667,40.4166666666667,245.854166666667,2.20833333333333,34.8125
2012-09-08,229.5625,4.97916666666667,NA,NA,215.729166666667,13.8333333333333,NA
2012-09-09,208.5625,5,NA,NA,199.229166666667,9.33333333333333,NA
2012-09-10,424.6875,5.0625,143.541666666667,29.7708333333333,216.083333333333,5.47916666666667,29.8125
2012-09-11,346.25,5.66666666666667,71.2083333333333,26.125,210.666666666667,7.875,30.375
2012-09-12,232.479166666667,NA,NA,NA,230.479166666667,2,NA
2012-09-13,297.416666666667,NA,NA,27.25,233.895833333333,4.22916666666667,32.0416666666667
2012-09-14,357.625,85.8125,60.6458333333333,29.7083333333333,234.604166666667,2,30.6666666666667
2012-09-15,103.583333333333,129.354166666667,43.6666666666667,30.0208333333333,NA,NA,29.8958333333333
2012-09-16,13.6875,23.3541666666667,NA,NA,NA,13.6875,NA
2012-09-17,353.479166666667,8.5,30.1875,34,245.854166666667,14.1875,29.25
2012-09-18,413.833333333333,8.64583333333333,106.145833333333,36.6666666666667,242.270833333333,2,26.75
2012-09-19,403.5,8.47916666666667,101.979166666667,37.6041666666667,232.229166666667,4.70833333333333,26.9791666666667
2012-09-20,5.91666666666667,8.58333333333333,NA,NA,NA,5.91666666666667,NA
2012-09-21,314.708333333333,8.6875,96.0833333333333,44.8958333333333,136.75,8.5625,28.4166666666667
2012-09-22,250.583333333333,9.25,94.3541666666667,32.5416666666667,85.9166666666667,9.875,27.8958333333333
2012-09-23,228.8125,9.70833333333333,86.1458333333333,29.9375,84.875,1.29166666666667,26.5625
2012-09-24,248.958333333333,7.8125,111.104166666667,34.9375,73.6875,4.5,24.7291666666667
2012-09-25,249.5625,6.9375,109.604166666667,32.3125,68.5625,16.625,22.4583333333333
2012-09-26,319.229166666667,6.83333333333333,119.916666666667,35.0625,136.708333333333,8.70833333333333,18.8333333333333
2012-09-27,277.666666666667,6.95833333333333,77.25,31.7291666666667,135.583333333333,11.5416666666667,21.5625
2012-09-28,239.291666666667,7.04166666666667,30.125,29.8958333333333,140.958333333333,8.64583333333333,29.6666666666667
2012-09-29,231.625,7.08333333333333,30.1875,30.0833333333333,128.4375,13.4791666666667,29.4375
