"Date","Mean_cfs_SanAcacia","Mean_cfs_BosFarms"
2008-12-27,652,"793"
2008-12-28,651,"780"
2008-12-29,623,"790"
2008-12-30,626,"796"
2008-12-31,624,"822"
2009-01-01,629,"831"
2009-01-02,633,"833"
2009-01-03,661,"812"
2009-01-04,664,"725"
2009-01-05,589,"657"
2009-01-06,546,"637"
2009-01-07,545,"780"
2009-01-08,718,"787"
2009-01-09,741,"808"
2009-01-10,747,"815"
2009-01-11,757,"802"
2009-01-12,734,"801"
2009-01-13,713,"826"
2009-01-14,713,"831"
2009-01-15,722,"838"
2009-01-16,739,"831"
2009-01-17,718,"827"
2009-01-18,715,"829"
2009-01-19,710,"840"
2009-01-20,731,"858"
2009-01-21,737,"844"
2009-01-22,727,"859"
2009-01-23,757,"810"
2009-01-24,748,"793"
2009-01-25,703,"792"
2009-01-26,706,"788"
2009-01-27,700,"772"
2009-01-28,674,"766"
2009-01-29,670,"776"
2009-01-30,694,"761"
2009-01-31,698,"753"
2009-02-01,705,"707"
2009-02-02,653,"714"
2009-02-03,642,"701"
2009-02-04,610,"750"
2009-02-05,654,"770"
2009-02-06,682,"781"
2009-02-07,669,"783"
2009-02-08,658,"782"
2009-02-09,640,"811"
2009-02-10,656,"772"
2009-02-11,788,"769"
2009-02-12,819,"734"
2009-02-13,773,"741"
2009-02-14,827,"709"
2009-02-15,780,"721"
2009-02-16,817,"694"
2009-02-17,773,"708"
2009-02-18,781,"719"
2009-02-19,791,"714"
2009-02-20,750,"775"
2009-02-21,862,"770"
2009-02-22,840,"797"
2009-02-23,887,"798"
2009-02-24,894,"694"
2009-02-25,786,"643"
2009-02-26,565,"670"
2009-02-27,658,"698"
2009-02-28,718,"683"
2009-03-01,689,"803"
2009-03-02,834,"689"
2009-03-03,763,"623"
2009-03-04,670,"727"
2009-03-05,779,"780"
2009-03-06,842,"782"
2009-03-07,820,"775"
2009-03-08,833,"641"
2009-03-09,671,"673"
2009-03-10,716,"701"
2009-03-11,737,"764"
2009-03-12,875,"709"
2009-03-13,752,"619"
2009-03-14,650,"644"
2009-03-15,696,"687"
2009-03-16,793,"611"
2009-03-17,570,"589"
2009-03-18,547,"531"
2009-03-19,540,"518"
2009-03-20,487,"472"
2009-03-21,426,"466"
2009-03-22,378,"466"
2009-03-23,377,"466"
2009-03-24,351,"498"
2009-03-25,372,"655"
2009-03-26,546,"886"
2009-03-27,1000,"990"
2009-03-28,1280,"1050"
2009-03-29,1310,"1080"
2009-03-30,1300,"1120"
2009-03-31,1280,"1110"
2009-04-01,1230,"1130"
2009-04-02,1270,"1120"
2009-04-03,1180,"967"
2009-04-04,938,"971"
2009-04-05,1040,"906"
2009-04-06,819,"758"
2009-04-07,634,"623"
2009-04-08,543,"590"
2009-04-09,504,"615"
2009-04-10,510,"598"
2009-04-11,520,"559"
2009-04-12,483,"682"
2009-04-13,634,"751"
2009-04-14,691,"864"
2009-04-15,750,"934"
2009-04-16,915,"953"
2009-04-17,941,"999"
2009-04-18,1080,"1110"
2009-04-19,1230,"1050"
2009-04-20,1180,"1050"
2009-04-21,1060,"973"
2009-04-22,882,"915"
2009-04-23,807,"921"
2009-04-24,741,"1030"
2009-04-25,867,"1290"
2009-04-26,1330,"1550"
2009-04-27,1790,"1990"
2009-04-28,2230,"2450"
2009-04-29,2360,"2560"
2009-04-30,2210,"2100"
2009-05-01,2200,"2160"
2009-05-02,2230,"2730"
2009-05-03,2680,"3200"
2009-05-04,2980,"3160"
2009-05-05,2900,"3450"
2009-05-06,2960,"3670"
2009-05-07,2870,"3560"
2009-05-08,2850,"3450"
2009-05-09,2900,"3950"
2009-05-10,3290,"4200"
2009-05-11,3770,"4230"
2009-05-12,3610,"4190"
2009-05-13,3530,"4440"
2009-05-14,3510,"4710"
2009-05-15,3950,"4600"
2009-05-16,3890,"4470"
2009-05-17,4020,"4230"
2009-05-18,3800,"4100"
2009-05-19,3450,"3820"
2009-05-20,3120,"3630"
2009-05-21,2970,"3530"
2009-05-22,2830,"3430"
2009-05-23,3030,"3560"
2009-05-24,3240,"3680"
2009-05-25,3320,"3780"
2009-05-26,3330,"4060"
2009-05-27,3610,"4060"
2009-05-28,3460,"3790"
2009-05-29,3210,"3670"
2009-05-30,3020,"2110"
2009-05-31,1900,"1150"
2009-06-01,1340,"912"
2009-06-02,1210,"1010"
2009-06-03,1650,"2020"
2009-06-04,2160,"2190"
2009-06-05,2290,"2280"
2009-06-06,2410,"2280"
2009-06-07,2440,"2160"
2009-06-08,2380,"2120"
2009-06-09,2310,"1960"
2009-06-10,2200,"1880"
2009-06-11,2280,"2070"
2009-06-12,2260,"1920"
2009-06-13,2280,"1750"
2009-06-14,1990,"1430"
2009-06-15,1770,"1410"
2009-06-16,1770,"1450"
2009-06-17,1600,"1330"
2009-06-18,1440,"999"
2009-06-19,1210,"879"
2009-06-20,905,"743"
2009-06-21,718,"677"
2009-06-22,745,"533"
2009-06-23,540,"539"
2009-06-24,444,"563"
2009-06-25,461,"541"
2009-06-26,331,"395"
2009-06-27,285,"297"
2009-06-28,463,"395"
2009-06-29,577,"604"
2009-06-30,542,"725"
2009-07-01,750,"866"
2009-07-02,918,"971"
2009-07-03,1010,"859"
2009-07-04,943,"816"
2009-07-05,874,"734"
2009-07-06,769,"683"
2009-07-07,570,"556"
2009-07-08,498,"413"
2009-07-09,375,"340"
2009-07-10,357,"202"
2009-07-11,256,"108"
2009-07-12,196,"95.6"
2009-07-13,146,"91.4"
2009-07-14,130,"93.0"
2009-07-15,102,"88.3"
2009-07-16,99.9,"84.7"
2009-07-17,76.3,"85.4"
2009-07-18,64.9,"87.6"
2009-07-19,62.6,"101"
2009-07-20,77.5,"110"
2009-07-21,74,"95.1"
2009-07-22,84.3,"354"
2009-07-23,72.9,"269"
2009-07-24,191,"233"
2009-07-25,189,"216"
2009-07-26,173,"182"
2009-07-27,242,"170"
2009-07-28,143,"173"
2009-07-29,158,"165"
2009-07-30,148,"131"
2009-07-31,182,"135"
2009-08-01,170,"166"
2009-08-02,124,"218"
2009-08-03,153,"151"
2009-08-04,107,"96.6"
2009-08-05,94,"84.0"
2009-08-06,58.9,"83.0"
2009-08-07,83,"94.9"
2009-08-08,42.2,"98.2"
2009-08-09,41.6,"110"
2009-08-10,58.4,"110"
2009-08-11,56.9,"112"
2009-08-12,56.8,"109"
2009-08-13,57.2,"108"
2009-08-14,57.5,"165"
2009-08-15,58.1,"324"
2009-08-16,91.5,"278"
2009-08-17,228,"246"
2009-08-18,167,"200"
2009-08-19,143,"132"
2009-08-20,118,"105"
2009-08-21,56.9,"103"
2009-08-22,63.6,"99.6"
2009-08-23,53.7,"105"
2009-08-24,160,"289"
2009-08-25,164,"345"
2009-08-26,308,"335"
2009-08-27,323,"230"
2009-08-28,259,"169"
2009-08-29,207,"147"
2009-08-30,168,"96.2"
2009-08-31,138,"101"
2009-09-01,76.1,"93.7"
2009-09-02,55.6,"100"
2009-09-03,52.7,"109"
2009-09-04,48.6,"115"
2009-09-05,67.2,"106"
2009-09-06,74,"116"
2009-09-07,51.3,"119"
2009-09-08,77.9,"118"
2009-09-09,111,"106"
2009-09-10,72.6,"179"
2009-09-11,77.5,"186"
2009-09-12,126,"235"
2009-09-13,219,"214"
2009-09-14,240,"224"
2009-09-15,219,"184"
2009-09-16,152,"191"
2009-09-17,894,"829"
2009-09-18,656,"1000"
2009-09-19,761,"518"
2009-09-20,705,"326"
2009-09-21,527,"381"
2009-09-22,533,"203"
2009-09-23,497,"103"
2009-09-24,344,"107"
2009-09-25,233,"116"
2009-09-26,207,"112"
2009-09-27,154,"111"
2009-09-28,137,"123"
2009-09-29,107,"113"
2009-09-30,104,"114"
2009-10-01,160,"110"
2009-10-02,139,"110"
2009-10-03,135,"108"
2009-10-04,148,"108"
2009-10-05,152,"111"
2009-10-06,128,"118"
2009-10-07,140,"110"
2009-10-08,130,"108"
2009-10-09,132,"114"
2009-10-10,133,"111"
2009-10-11,153,"118"
2009-10-12,174,"114"
2009-10-13,175,"103"
2009-10-14,177,"99.9"
2009-10-15,141,"100"
2009-10-16,127,"102"
2009-10-17,137,"104"
2009-10-18,136,"106"
2009-10-19,90.3,"139"
2009-10-20,102,"248"
2009-10-21,218,"453"
2009-10-22,322,"349"
2009-10-23,199,"149"
2009-10-24,178,"119"
2009-10-25,165,"222"
2009-10-26,162,"240"
2009-10-27,175,"226"
2009-10-28,159,"211"
2009-10-29,168,"267"
2009-10-30,170,"268"
2009-10-31,197,"384"
2009-11-01,292,"471"
2009-11-02,278,"478"
2009-11-03,238,"456"
2009-11-04,239,"443"
2009-11-05,254,"444"
2009-11-06,289,"446"
2009-11-07,336,"469"
2009-11-08,374,"466"
2009-11-09,314,"474"
2009-11-10,316,"450"
2009-11-11,319,"439"
2009-11-12,319,"460"
2009-11-13,340,"461"
2009-11-14,346,"464"
2009-11-15,348,"474"
2009-11-16,346,"531"
2009-11-17,370,"561"
2009-11-18,375,"534"
2009-11-19,363,"551"
2009-11-20,377,"576"
2009-11-21,400,"568"
2009-11-22,432,"591"
2009-11-23,447,"626"
2009-11-24,469,"611"
2009-11-25,463,"546"
2009-11-26,424,"550"
2009-11-27,497,"578"
2009-11-28,534,"569"
2009-11-29,511,"544"
2009-11-30,550,"572"
2009-12-01,555,"544"
2009-12-02,581,"565"
2009-12-03,524,"572"
2009-12-04,503,"575"
2009-12-05,505,"559"
2009-12-06,499,"514"
2009-12-07,559,"514"
2009-12-08,648,"550"
2009-12-09,574,"626"
2009-12-10,554,"652"
2009-12-11,623,"628"
2009-12-12,646,"562"
2009-12-13,652,"585"
2009-12-14,679,"593"
2009-12-15,686,"607"
2009-12-16,689,"706"
2009-12-17,712,"704"
2009-12-18,692,"683"
2009-12-19,739,"657"
2009-12-20,765,"660"
2009-12-21,773,"676"
2009-12-22,694,"653"
2009-12-23,676,"669"
2009-12-24,679,"660"
2009-12-25,712,"669"
2009-12-26,728,"678"
2009-12-27,745,"666"
2009-12-28,742,"640"
2009-12-29,734,"616"
2009-12-30,711,"522"
2009-12-31,689,"567"
2010-01-01,603,"616"
2010-01-02,547,"664"
2010-01-03,590,"678"
2010-01-04,675,"681"
2010-01-05,674,"692"
2010-01-06,672,"714"
2010-01-07,679,"723"
2010-01-08,676,"725"
2010-01-09,647,"730"
2010-01-10,628,"709"
2010-01-11,613,"722"
2010-01-12,612,"709"
2010-01-13,667,"706"
2010-01-14,675,"725"
2010-01-15,701,"727"
2010-01-16,708,"722"
2010-01-17,714,"717"
2010-01-18,697,"718"
2010-01-19,748,"766"
2010-01-20,751,"788"
2010-01-21,777,"761"
2010-01-22,797,"790"
2010-01-23,783,"864"
2010-01-24,829,"797"
2010-01-25,797,"782"
2010-01-26,790,"734"
2010-01-27,751,"670"
2010-01-28,746,"701"
2010-01-29,730,"720"
2010-01-30,717,"717"
2010-01-31,722,"703"
2010-02-01,702,"708"
2010-02-02,708,"709"
2010-02-03,710,"717"
2010-02-04,709,"725"
2010-02-05,722,"732"
2010-02-06,739,"741"
2010-02-07,757,"740"
2010-02-08,757,"752"
2010-02-09,749,"737"
2010-02-10,740,"713"
2010-02-11,739,"694"
2010-02-12,723,"700"
2010-02-13,705,"712"
2010-02-14,725,"737"
2010-02-15,742,"751"
2010-02-16,723,"768"
2010-02-17,729,"766"
2010-02-18,726,"719"
2010-02-19,704,"656"
2010-02-20,675,"741"
2010-02-21,595,"742"
2010-02-22,464,"748"
2010-02-23,585,"748"
2010-02-24,611,"748"
2010-02-25,614,"721"
2010-02-26,610,"697"
2010-02-27,600,"705"
2010-02-28,610,"698"
2010-03-01,570,"635"
2010-03-02,544,"639"
2010-03-03,545,"591"
2010-03-04,540,"509"
2010-03-05,505,"527"
2010-03-06,469,"602"
2010-03-07,510,"649"
2010-03-08,530,"691"
2010-03-09,560,"701"
2010-03-10,640,"705"
2010-03-11,600,"714"
2010-03-12,603,"696"
2010-03-13,608,"658"
2010-03-14,601,"653"
2010-03-15,604,"655"
2010-03-16,598,"633"
2010-03-17,524,"634"
2010-03-18,561,"631"
2010-03-19,577,"588"
2010-03-20,565,"627"
2010-03-21,598,"714"
2010-03-22,617,"668"
2010-03-23,597,"669"
2010-03-24,584,"707"
2010-03-25,604,"777"
2010-03-26,658,"828"
2010-03-27,686,"856"
2010-03-28,707,"841"
2010-03-29,708,"806"
2010-03-30,661,"770"
2010-03-31,581,"753"
2010-04-01,588,"797"
2010-04-02,664,"911"
2010-04-03,782,"919"
2010-04-04,795,"910"
2010-04-05,823,"892"
2010-04-06,757,"965"
2010-04-07,885,"1000"
2010-04-08,906,"933"
2010-04-09,802,"912"
2010-04-10,713,"881"
2010-04-11,605,"848"
2010-04-12,631,"891"
2010-04-13,659,"1130"
2010-04-14,934,"1680"
2010-04-15,1790,"1940"
2010-04-16,2150,"2380"
2010-04-17,2440,"2780"
2010-04-18,2560,"2730"
2010-04-19,2650,"2180"
2010-04-20,2230,"1890"
2010-04-21,2130,"2380"
2010-04-22,2500,"2900"
2010-04-23,2750,"2800"
2010-04-24,2700,"2520"
2010-04-25,2590,"2570"
2010-04-26,2720,"2600"
2010-04-27,2820,"2130"
2010-04-28,2410,"1860"
2010-04-29,2310,"1770"
2010-04-30,2370,"1690"
2010-05-01,2300,"1620"
2010-05-02,2270,"1630"
2010-05-03,2340,"1700"
2010-05-04,2350,"2000"
2010-05-05,2460,"2000"
2010-05-06,2470,"1740"
2010-05-07,2300,"1750"
2010-05-08,2260,"1780"
2010-05-09,2310,"1830"
2010-05-10,2380,"1930"
2010-05-11,2310,"2300"
2010-05-12,2590,"2260"
2010-05-13,2560,"1820"
2010-05-14,2240,"1590"
2010-05-15,2060,"1370"
2010-05-16,1830,"1340"
2010-05-17,1770,"1340"
2010-05-18,1690,"1320"
2010-05-19,1710,"1770"
2010-05-20,2100,"2060"
2010-05-21,2260,"3270"
2010-05-22,2920,"4410"
2010-05-23,3000,"5160"
2010-05-24,3180,"5330"
2010-05-25,3630,"4620"
2010-05-26,3360,"3390"
2010-05-27,2530,"2320"
2010-05-28,2140,"2010"
2010-05-29,2180,"1900"
2010-05-30,2170,"1650"
2010-05-31,2100,"1600"
2010-06-01,2060,"1820"
2010-06-02,2160,"1960"
2010-06-03,2260,"1820"
2010-06-04,2130,"1680"
2010-06-05,1980,"1640"
2010-06-06,1970,"1640"
2010-06-07,1910,"1670"
2010-06-08,1830,"1540"
2010-06-09,1640,"1310"
2010-06-10,1270,"1170"
2010-06-11,1010,"1130"
2010-06-12,983,"1070"
2010-06-13,942,"849"
2010-06-14,774,"616"
2010-06-15,605,"434"
2010-06-16,448,"349"
2010-06-17,384,"335"
2010-06-18,348,"285"
2010-06-19,325,"243"
2010-06-20,299,"194"
2010-06-21,272,"165"
2010-06-22,224,"158"
2010-06-23,170,"165"
2010-06-24,143,"132"
2010-06-25,119,"243"
2010-06-26,97.1,"198"
2010-06-27,130,"235"
2010-06-28,155,"239"
2010-06-29,293,"578"
2010-06-30,340,"393"
2010-07-01,390,"311"
2010-07-02,320,"201"
2010-07-03,276,"155"
2010-07-04,243,"470"
2010-07-05,259,"225"
2010-07-06,361,"146"
2010-07-07,243,"134"
2010-07-08,170,"175"
2010-07-09,171,"193"
2010-07-10,176,"159"
2010-07-11,170,"126"
2010-07-12,159,"139"
2010-07-13,140,"101"
2010-07-14,128,"88.4"
2010-07-15,120,"75.9"
2010-07-16,114,"109"
2010-07-17,91.2,"96.8"
2010-07-18,85.8,"88.4"
2010-07-19,80.6,"88.4"
2010-07-20,71.3,"101"
2010-07-21,82,"79.6"
2010-07-22,91.7,"79.6"
2010-07-23,41.7,"75.0"
2010-07-24,201,"121"
2010-07-25,413,"226"
2010-07-26,1060,"341"
2010-07-27,729,"675"
2010-07-28,1040,"602"
2010-07-29,919,"405"
2010-07-30,787,"377"
2010-07-31,687,"309"
2010-08-01,820,"415"
2010-08-02,857,"742"
2010-08-03,996,"626"
2010-08-04,957,"468"
2010-08-05,1100,"617"
2010-08-06,1130,"655"
2010-08-07,1010,"802"
2010-08-08,837,"618"
2010-08-09,634,"475"
2010-08-10,502,"242"
2010-08-11,390,"122"
2010-08-12,181,"73.4"
2010-08-13,146,"75.9"
2010-08-14,109,"78.5"
2010-08-15,116,"69.5"
2010-08-16,458,"197"
2010-08-17,169,"569"
2010-08-18,272,"419"
2010-08-19,604,"190"
2010-08-20,441,"79.6"
2010-08-21,1020,"75.3"
2010-08-22,585,"73.2"
2010-08-23,288,"145"
2010-08-24,252,"332"
2010-08-25,152,"205"
2010-08-26,144,"92.0"
2010-08-27,99.2,"67.7"
2010-08-28,87.1,"45.6"
2010-08-29,80,"50.9"
2010-08-30,95.4,"46.6"
2010-08-31,91.8,"181"
2010-09-01,76.7,"207"
2010-09-02,83.7,"49.7"
2010-09-03,76.8,"45.3"
2010-09-04,72.5,"43.4"
2010-09-05,64.2,"42.1"
2010-09-06,55.3,"41.0"
2010-09-07,45.7,"40.4"
2010-09-08,42.6,"39.2"
2010-09-09,42.9,"38.7"
2010-09-10,44.9,"37.8"
2010-09-11,41.4,"37.9"
2010-09-12,42.1,"38.1"
2010-09-13,42.8,"45.2"
2010-09-14,42.7,"36.7"
2010-09-15,42.1,"34.6"
2010-09-16,32.2,"31.8"
2010-09-17,40.8,"30.2"
2010-09-18,27.9,"30.1"
2010-09-19,21.4,"29.2"
2010-09-20,14.9,"47.9"
2010-09-21,62.5,"69.5"
2010-09-22,110,"173"
2010-09-23,133,"1160"
2010-09-24,618,"893"
2010-09-25,729,"554"
2010-09-26,839,"353"
2010-09-27,1430,"231"
2010-09-28,692,"119"
2010-09-29,344,"75.0"
2010-09-30,125,"62.7"
2010-10-01,72.5,"39.9"
2010-10-02,49,"100"
2010-10-03,54.1,"201"
2010-10-04,57.7,"213"
2010-10-05,123,"38.3"
2010-10-06,92.3,"29.5"
2010-10-07,69.5,"26.5"
2010-10-08,47.7,"30.4"
2010-10-09,47.4,"30.6"
2010-10-10,47.1,"28.4"
2010-10-11,47.4,"31.5"
2010-10-12,51.4,"29.9"
2010-10-13,63.8,"29.1"
2010-10-14,62.2,"28.4"
2010-10-15,68.6,"27.5"
2010-10-16,52.7,"39.7"
2010-10-17,76.9,"28.1"
2010-10-18,80,"27.4"
2010-10-19,51.5,"29.4"
2010-10-20,50.6,"31.1"
2010-10-21,107,"56.5"
2010-10-22,103,"164"
2010-10-23,93.7,"131"
2010-10-24,284,"125"
2010-10-25,299,"94.9"
2010-10-26,182,"70.5"
2010-10-27,144,"74.7"
2010-10-28,129,"93.2"
2010-10-29,107,"78.6"
2010-10-30,115,"71.2"
2010-10-31,160,"125"
2010-11-01,303,"273"
2010-11-02,375,"274"
2010-11-03,471,"275"
2010-11-04,463,"331"
2010-11-05,495,"334"
2010-11-06,440,"318"
2010-11-07,452,"331"
2010-11-08,449,"312"
2010-11-09,442,"348"
2010-11-10,421,"437"
2010-11-11,529,"473"
2010-11-12,527,"490"
2010-11-13,543,"507"
2010-11-14,556,"505"
2010-11-15,544,"502"
2010-11-16,565,"542"
2010-11-17,570,"541"
2010-11-18,593,"543"
2010-11-19,583,"535"
2010-11-20,586,"536"
2010-11-21,580,"527"
2010-11-22,579,"516"
2010-11-23,574,"499"
2010-11-24,566,"479"
2010-11-25,568,"464"
2010-11-26,580,"530"
2010-11-27,589,"502"
2010-11-28,586,"452"
2010-11-29,561,"432"
2010-11-30,542,"427"
2010-12-01,534,"430"
2010-12-02,525,"428"
2010-12-03,521,"419"
2010-12-04,510,"402"
2010-12-05,502,"397"
2010-12-06,501,"405"
2010-12-07,501,"411"
2010-12-08,496,"479"
2010-12-09,538,"483"
2010-12-10,558,"489"
2010-12-11,564,"488"
2010-12-12,562,"483"
2010-12-13,567,"476"
2010-12-14,572,"584"
2010-12-15,597,"866"
2010-12-16,706,"1040"
2010-12-17,829,"1670"
2010-12-18,1170,"1150"
2010-12-19,952,"1160"
2010-12-20,934,"1180"
2010-12-21,953,"1160"
2010-12-22,960,"1140"
2010-12-23,931,"1070"
2010-12-24,853,"934"
2010-12-25,799,"864"
2010-12-26,738,"846"
2010-12-27,733,"849"
2010-12-28,738,"883"
2010-12-29,762,"942"
2010-12-30,824,"816"
2010-12-31,822,"735"
2011-01-01,764,"647"
2011-01-02,735,"613"
2011-01-03,740,"643"
2011-01-04,703,"603"
2011-01-05,655,"559"
2011-01-06,561,"504"
2011-01-07,516,"471"
2011-01-08,537,"519"
2011-01-09,584,"446"
2011-01-10,606,"453"
2011-01-11,587,"464"
2011-01-12,601,"592"
2011-01-13,653,"599"
2011-01-14,717,"620"
2011-01-15,746,"621"
2011-01-16,778,"629"
2011-01-17,806,"632"
2011-01-18,800,"653"
2011-01-19,797,"652"
2011-01-20,774,"513"
2011-01-21,671,"533"
2011-01-22,636,"583"
2011-01-23,661,"570"
2011-01-24,662,"588"
2011-01-25,665,"602"
2011-01-26,664,"681"
2011-01-27,749,"707"
2011-01-28,752,"707"
2011-01-29,756,"703"
2011-01-30,730,"676"
2011-01-31,681,"629"
2011-02-01,643,"614"
2011-02-02,629,"633"
2011-02-03,594,"502"
2011-02-04,605,"510"
2011-02-05,675,"448"
2011-02-06,648,"392"
2011-02-07,547,"375"
2011-02-08,512,"422"
2011-02-09,518,"546"
2011-02-10,638,"623"
2011-02-11,715,"582"
2011-02-12,717,"542"
2011-02-13,648,"533"
2011-02-14,645,"537"
2011-02-15,635,"531"
2011-02-16,640,"544"
2011-02-17,659,"559"
2011-02-18,733,"616"
2011-02-19,742,"644"
2011-02-20,739,"674"
2011-02-21,779,"627"
2011-02-22,791,"612"
2011-02-23,800,"635"
2011-02-24,797,"629"
2011-02-25,806,"642"
2011-02-26,809,"597"
2011-02-27,809,"603"
2011-02-28,741,"593"
2011-03-01,699,"535"
2011-03-02,616,"541"
2011-03-03,589,"569"
2011-03-04,642,"540"
2011-03-05,603,"602"
2011-03-06,612,"608"
2011-03-07,595,"587"
2011-03-08,585,"580"
2011-03-09,578,"507"
2011-03-10,572,"522"
2011-03-11,540,"473"
2011-03-12,470,"431"
2011-03-13,434,"407"
2011-03-14,441,"394"
2011-03-15,407,"362"
2011-03-16,378,"320"
2011-03-17,292,"305"
2011-03-18,249,"300"
2011-03-19,240,"301"
2011-03-20,240,"293"
2011-03-21,242,"284"
2011-03-22,256,"299"
2011-03-23,245,"341"
2011-03-24,269,"327"
2011-03-25,276,"366"
2011-03-26,283,"355"
2011-03-27,365,"293"
2011-03-28,337,"256"
2011-03-29,259,"208"
2011-03-30,212,"151"
2011-03-31,186,"135"
2011-04-01,186,"130"
2011-04-02,162,"134"
2011-04-03,149,"150"
2011-04-04,148,"162"
2011-04-05,143,"149"
2011-04-06,148,"130"
2011-04-07,153,"120"
2011-04-08,157,"116"
2011-04-09,144,"153"
2011-04-10,138,"216"
2011-04-11,147,"203"
2011-04-12,166,"169"
2011-04-13,176,"133"
2011-04-14,171,"106"
2011-04-15,173,"110"
2011-04-16,171,"125"
2011-04-17,162,"131"
2011-04-18,164,"129"
2011-04-19,154,"132"
2011-04-20,153,"133"
2011-04-21,144,"176"
2011-04-22,160,"139"
2011-04-23,166,"190"
2011-04-24,166,"314"
2011-04-25,216,"423"
2011-04-26,334,"412"
2011-04-27,379,"396"
2011-04-28,354,"361"
2011-04-29,241,"370"
2011-04-30,241,"350"
2011-05-01,252,"346"
2011-05-02,264,"395"
2011-05-03,288,"374"
2011-05-04,273,"350"
2011-05-05,255,"310"
2011-05-06,231,"270"
2011-05-07,211,"258"
2011-05-08,238,"211"
2011-05-09,232,"223"
2011-05-10,211,"243"
2011-05-11,194,"324"
2011-05-12,202,"378"
2011-05-13,236,"371"
2011-05-14,266,"367"
2011-05-15,253,"387"
2011-05-16,273,"409"
2011-05-17,300,"373"
2011-05-18,332,"329"
2011-05-19,311,"339"
2011-05-20,301,"358"
2011-05-21,282,"399"
2011-05-22,284,"453"
2011-05-23,352,"461"
2011-05-24,362,"447"
2011-05-25,341,"469"
2011-05-26,405,"482"
2011-05-27,414,"473"
2011-05-28,413,"448"
2011-05-29,341,"425"
2011-05-30,308,"458"
2011-05-31,298,"532"
2011-06-01,351,"567"
2011-06-02,367,"599"
2011-06-03,367,"682"
2011-06-04,401,"882"
2011-06-05,582,"862"
2011-06-06,649,"878"
2011-06-07,649,"828"
2011-06-08,663,"760"
2011-06-09,655,"734"
2011-06-10,660,"704"
2011-06-11,667,"714"
2011-06-12,674,"695"
2011-06-13,686,"694"
2011-06-14,679,"560"
2011-06-15,628,"430"
2011-06-16,493,"350"
2011-06-17,346,"300"
2011-06-18,268,"246"
2011-06-19,248,"200"
2011-06-20,215,"195"
2011-06-21,190,"201"
2011-06-22,193,"151"
2011-06-23,186,"149"
2011-06-24,168,"115"
2011-06-25,141,"140"
2011-06-26,128,"146"
2011-06-27,113,"159"
2011-06-28,95.1,"132"
2011-06-29,73.4,"174"
2011-06-30,53.3,"130"
2011-07-01,39.8,"116"
2011-07-02,30.8,"107"
2011-07-03,29.1,"107"
2011-07-04,28.9,"108"
2011-07-05,25,"107"
2011-07-06,21.9,"104"
2011-07-07,22.3,"95.8"
2011-07-08,21.5,"88.8"
2011-07-09,20.1,"88.3"
2011-07-10,20.2,"88.5"
2011-07-11,20.6,"78.8"
2011-07-12,21.6,"85.2"
2011-07-13,21.2,"107"
2011-07-14,21,"78.6"
2011-07-15,20.7,"67.7"
2011-07-16,21.2,"69.1"
2011-07-17,21.6,"70.5"
2011-07-18,23.7,"65.3"
2011-07-19,22,"56.1"
2011-07-20,21.1,"55.2"
2011-07-21,22.1,"61.3"
2011-07-22,22,"56.9"
2011-07-23,22.4,"63.5"
2011-07-24,22.4,"61.3"
2011-07-25,20.9,"360"
2011-07-26,32.7,"224"
2011-07-27,294,"230"
2011-07-28,212,"73.7"
2011-07-29,207,"39.7"
2011-07-30,339,"44.4"
2011-07-31,155,"65.8"
2011-08-01,429,"143"
2011-08-02,415,"86.8"
2011-08-03,289,"73.2"
2011-08-04,224,"267"
2011-08-05,122,"123"
2011-08-06,157,"64.5"
2011-08-07,134,"43.0"
2011-08-08,72.9,"31.2"
2011-08-09,59.4,"24.9"
2011-08-10,27.6,"30.0"
2011-08-11,19.9,"28.1"
2011-08-12,13.8,"22.4"
2011-08-13,13.8,"14.0"
2011-08-14,9.21,"26.5"
2011-08-15,10.7,"44.5"
2011-08-16,15.3,"51.9"
2011-08-17,32.1,"43.3"
2011-08-18,76.1,"89.4"
2011-08-19,79.7,"80.9"
2011-08-20,116,"113"
2011-08-21,179,"271"
2011-08-22,216,"332"
2011-08-23,266,"384"
2011-08-24,322,"406"
2011-08-25,415,"435"
2011-08-26,370,"269"
2011-08-27,392,"74.4"
2011-08-28,356,"32.6"
2011-08-29,159,"20.1"
2011-08-30,99.6,"25.4"
2011-08-31,65.8,"28.4"
2011-09-01,65.8,"25.1"
2011-09-02,71.1,"14.8"
2011-09-03,113,"11.8"
2011-09-04,47.7,"15.8"
2011-09-05,99.3,"20.1"
2011-09-06,27.9,"16.8"
2011-09-07,97.5,"22.6"
2011-09-08,339,"17.9"
2011-09-09,183,"19.1"
2011-09-10,216,"21.8"
2011-09-11,209,"23.6"
2011-09-12,77.4,"21.9"
2011-09-13,58.1,"20.4"
2011-09-14,114,"21.2"
2011-09-15,376,"73.2"
2011-09-16,254,"32.2"
2011-09-17,320,"40.3"
2011-09-18,318,"55.6"
2011-09-19,348,"41.3"
2011-09-20,179,"25.7"
2011-09-21,111,"23.9"
2011-09-22,97.5,"23.7"
2011-09-23,45.7,"22.4"
2011-09-24,50.8,"22.4"
2011-09-25,51.4,"22.3"
2011-09-26,44.6,"21.8"
2011-09-27,38.4,"21.2"
2011-09-28,23.5,"22.2"
2011-09-29,21.6,"22.5"
2011-09-30,21.1,"23.3"
