             ET TOOLBOX REACH SUMMARY

      Summary for: URGWOM Reach 8 (San Marcial to Elephant Butte)     

      Vegetation classification: IKONOS 2000 + USU 2001          (Except open water)

      ET TOOLBOX classes (ag. + rip. + open water + urb.):    18486.3 acres

          (Daily URGWOM Water Use = Daily Consumptive Use Total - Rain)

"      Note:  Final values are subject to change with updated weather data, which could occur multiple times during periods of local "
             weather station data feed instability.

             --------------- Daily Consumptive Use ---------------    Daily    ----- Daily URGWOM Water Use ----    Total URGWOM Water    ----- Daily Flow Difference -----
    2009   F  Total   Agriculture    Riparian   Open Water   Urban    Rain      Total    5-Day Avg.  10-Day Avg.    Use To-Date Since      Total    5-Day Avg.  10-Day Avg.
" Month Day M   CFS         CFS          CFS         CFS       CFS      CFS       CFS         CFS          CFS       Jan.  1, 2009 AC-FT     CFS         CFS          CFS"
 ----- --- - ------   -----------    --------   ----------   ------   -----    -------   ----------  -----------    -------------------   -------   ----------  -----------
  July  1     235.1         0.1         45.5       189.5       0.0     0.0      235.1        14.1         70.9           43661.9           None        None         None
  June 30     208.5         0.1         43.4       165.1       0.0    65.1      143.4       -62.1         73.9           43196.5           None        None         None
  June 29     169.6         0.0         35.7       133.8       0.0     0.0      169.6       -44.9         80.3           42912.6           None        None         None
  June 28     167.8         0.0         33.5       134.3       0.0   659.1     -491.3       -42.5         82.3           42576.8           None        None         None
  June 27     116.1         0.0         37.9        78.2       0.0   102.3       13.8        77.6        152.2           43549.6           None        None         None
  June 26     222.5         0.0         41.9       180.6       0.0   368.8     -146.2       127.6        170.0           43522.2           None        None         None
  June 25     229.8         0.0         41.9       187.8       0.0     0.0      229.8       209.9        214.1           43811.7           None        None         None
  June 24     194.3         0.0         38.0       156.2       0.0    13.1      181.2       205.4        219.4           43356.7           None        None         None
  June 23     147.4         0.0         35.9       111.5       0.0    38.2      109.2       207.2        199.0           42997.9           None        None         None
  June 22     267.6         0.1         45.2       222.3       0.0     3.7      263.9       226.8        208.9           42781.6           None        None         None
  June 21     265.1         0.1         42.0       223.1       0.0     0.0      265.1       212.4        211.9           42259.0           None        None         None
  June 20     237.3         0.0         39.8       197.5       0.0    29.8      207.5       218.3        209.3           41734.1           None        None         None
  June 19     211.6         0.0         39.8       171.8       0.0    21.3      190.3       233.3        189.7           41323.2           None        None         None
  June 18     207.2         0.0         41.5       165.7       0.0     0.2      207.0       190.7        165.3           40946.3           None        None         None
  June 17     221.1         0.1         48.1       173.0       0.0    28.9      192.2       191.0        168.3           40536.4           None        None         None
  June 16     294.5         0.1         55.1       239.4       0.0     0.0      294.5       211.4        176.3           40155.8           None        None         None
  June 15     282.5         0.1         49.8       232.7       0.0     0.0      282.5       200.3        176.3           39572.7           None        None         None
  June 14     173.1         0.0         39.3       133.8       0.0   195.9      -22.8       146.1        173.8           39013.3           None        None         None
  June 13     234.6         0.1         47.6       186.9       0.0    25.8      208.7       139.9        196.5           39058.4           None        None         None
  June 12     294.2         0.1         47.8       246.4       0.0     0.0      294.2       145.6        197.4           38645.1           None        None         None
  June 11     238.7         0.1         45.0       193.7       0.0     0.0      238.7       141.1        191.2           38062.6           None        None         None
  June 10     215.7         0.0         35.6       180.0       0.0   203.9       11.8       152.3        190.3           37589.9           None        None         None
  June  9     154.0         0.0         39.7       114.2       0.0   207.7      -53.7       201.5        212.8           37566.6           None        None         None
